"PU","NAME","WGMS_ID","SURVEY_DATE","REFERENCE_DATE","AREA","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","INVESTIGATOR","SPONS_AGENCY"
"US","BLUE GLACIER","210","19889999","19879999","4.3","220","","",""
"US","BLUE GLACIER","210","19899999","19889999","4.3","-640","","",""
"US","BLUE GLACIER","210","19909999","19899999","4.3","-1180","","",""
"US","BLUE GLACIER","210","19919999","19909999","4.3","-790","","",""
"US","BLUE GLACIER","210","19929999","19919999","4.3","-1180","","",""
"US","BLUE GLACIER","210","19939999","19929999","4.3","-1350","","",""
"US","BLUE GLACIER","210","19949999","19939999","4.3","-1750","","",""
"US","BLUE GLACIER","210","19959999","19949999","4.3","-10","","",""
"US","BLUE GLACIER","210","19969999","19959999","4.3","-790","","",""
"US","BLUE GLACIER","210","19979999","19969999","4.3","-490","","",""
"US","BLUE GLACIER","210","19989999","19979999","","-880","","",""
"US","BLUE GLACIER","210","19999999","19989999","","1090","","",""
"US","BLUE GLACIER","210","20149999","20139999","","-1410","170","Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","BLUE GLACIER","210","20150928","20141003","5.6799998","-2300","400","Larrabee M. (NCNP) Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","BLUE GLACIER","210","20160927","20150928","5.68","-1520","610","Larrabee M. (NCNP) Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","COLUMBIA (2057)","76","19849999","19839999","","210","","",""
"US","COLUMBIA (2057)","76","19859999","19849999","","-310","","",""
"US","COLUMBIA (2057)","76","19860920","19850920","0.9","-200","","",""
"US","COLUMBIA (2057)","76","19870920","19860920","0.9","-630","","",""
"US","COLUMBIA (2057)","76","19880919","19870919","0.9","140","","",""
"US","COLUMBIA (2057)","76","19890920","19880920","0.9","-90","","",""
"US","COLUMBIA (2057)","76","19900919","19890919","0.9","-60","","",""
"US","COLUMBIA (2057)","76","19911002","19900930","","380","","",""
"US","COLUMBIA (2057)","76","19921003","19911002","","-1850","","",""
"US","COLUMBIA (2057)","76","19931003","19921003","","-900","","",""
"US","COLUMBIA (2057)","76","19941001","19931003","","-960","","",""
"US","COLUMBIA (2057)","76","19951001","19941001","","-450","","",""
"US","COLUMBIA (2057)","76","19960928","19950928","","-620","","",""
"US","COLUMBIA (2057)","76","19970930","19960928","","350","","",""
"US","COLUMBIA (2057)","76","19981001","19970930","","-1460","","",""
"US","COLUMBIA (2057)","76","19990928","19981001","0.9","1750","","",""
"US","COLUMBIA (2057)","76","20001002","19990928","","400","","",""
"US","COLUMBIA (2057)","76","20019999","20009999","","-1520","","",""
"US","COLUMBIA (2057)","76","20029999","20019999","0.91","600","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20039999","20029999","0.91","-1170","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20049999","20039999","","-1830","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20059999","20049999","","-3210","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20061001","20051001","0.9","-980","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20071001","20061001","0.9","-370","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20081003","20071001","","940","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20091002","20081001","","-900","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20100927","20091002","","-210","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20110930","20100927","","1470","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20120929","20110930","","380","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20130928","20120929","0.84","-780","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20140927","20130928","0.84","-500","","Pelto M. (JIRP)","JIRP: Juneau Icefield Research Project Nichols College"
"US","COLUMBIA (2057)","76","20150927","20140927","0.82","-3480","100","Pelto M. (JIRP)","JIRP: Juneau Icefield Research Project Nichols College"
"US","COLUMBIA (2057)","76","20160925","20150927","","-1180","100","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20170920","20160925","0.79","-750","150","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20181005","20170920","0.77","-630","150","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","COLUMBIA (2057)","76","20191006","20181005","0.73","-1870","200","Mauri Pelto","NCGCP"
"US","COLUMBIA (627)","156","19780831","19770901","1075","480","","",""
"US","DANIELS","83","19849999","19839999","","110","","",""
"US","DANIELS","83","19859999","19849999","","-510","","",""
"US","DANIELS","83","19860922","19850922","0.5","-360","","",""
"US","DANIELS","83","19870922","19860922","0.5","-870","","",""
"US","DANIELS","83","19880921","19870921","0.5","-150","","",""
"US","DANIELS","83","19890922","19880922","0.5","-370","","",""
"US","DANIELS","83","19900921","19890921","0.5","-680","","",""
"US","DANIELS","83","19910928","19900927","","-70","","",""
"US","DANIELS","83","19920929","19910928","","-1700","","",""
"US","DANIELS","83","19930929","19920929","","-830","","",""
"US","DANIELS","83","19940929","19930929","","-450","","",""
"US","DANIELS","83","19950927","19940929","","240","","",""
"US","DANIELS","83","19960926","19950926","","450","","",""
"US","DANIELS","83","19970927","19960926","","880","","",""
"US","DANIELS","83","19981001","19970927","","-1820","","",""
"US","DANIELS","83","19990930","19981001","0.4","1520","","",""
"US","DANIELS","83","20000930","19990930","","-250","","",""
"US","DANIELS","83","20019999","20009999","","-1750","","",""
"US","DANIELS","83","20029999","20019999","0.44","-180","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20039999","20029999","0.41","-1520","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20049999","20039999","","-2130","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20059999","20049999","","-2900","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20060930","20051002","0.4","1250","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20070930","20060930","0.4","120","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20081004","20070930","","410","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20090930","20080930","","-1350","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20100930","20090930","","-260","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20110930","20100930","","1060","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20120930","20110930","","750","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20130922","20120930","","-150","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20140928","20130922","","-550","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20150928","20140928","","-3080","100","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20160926","20150928","","-640","100","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20170922","20160926","","-540","150","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20180928","20170922","","-680","150","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","DANIELS","83","20191005","20180928","0.32","-1650","200","Mauri Pelto","NCGCP"
"US","DINWOODY","3949","19509999","19499999","","860","","",""
"US","EAST FORK","182","19820930","19811001","","-20","","",""
"US","EAST FORK","182","19830930","19821001","","90","","",""
"US","EASTON","1367","19909999","19899999","","-580","","",""
"US","EASTON","1367","19910930","19900929","","410","","",""
"US","EASTON","1367","19921001","19910930","","-1670","","",""
"US","EASTON","1367","19931001","19921001","","-1010","","",""
"US","EASTON","1367","19941001","19931001","","-920","","",""
"US","EASTON","1367","19951003","19941001","","-310","","",""
"US","EASTON","1367","19960928","19950928","","220","","",""
"US","EASTON","1367","19970928","19960928","","530","","",""
"US","EASTON","1367","19980928","19970928","","-1870","","",""
"US","EASTON","1367","19991001","19980928","","1610","","",""
"US","EASTON","1367","20000928","19991001","2.9","-100","","",""
"US","EASTON","1367","20019999","20009999","","-1930","","",""
"US","EASTON","1367","20029999","20019999","2.92","180","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20039999","20029999","2.91","-980","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20049999","20039999","","-1060","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20059999","20049999","","-2450","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20061002","20051002","2.9","790","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20070930","20061002","2.9","260","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20081005","20070930","","450","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20091004","20081003","","-2060","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20101004","20091004","","680","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20111007","20101004","","1150","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20121001","20111007","","-160","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20130929","20121001","","-1580","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20140928","20130929","","-1300","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20150928","20140928","","-2780","100","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20160927","20150928","","-820","100","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20170921","20160927","","-260","150","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20181005","20170921","","-500","150","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","EASTON","1367","20190928","20181005","2.7","-1700","200","Mauri Pelto","NCGCP"
"US","EEL","188","20149999","20139999","","-70","480","Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EEL","188","20150928","20141003","0.6399999","-3740","450","Larrabee M. (NCNP) Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EEL","188","20160927","20150928","0.64","-400","470","Larrabee M. (NCNP) Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EKLUTNA","85","19860930","19851001","31.6","-325","","",""
"US","EKLUTNA","85","19870930","19861001","31.6","-200","","",""
"US","EKLUTNA","85","19880930","19871001","31.6","425","","",""
"US","EKLUTNA","85","20089999","20079999","","500","","",""
"US","EKLUTNA","85","20099999","20089999","","-1280","","",""
"US","EKLUTNA","85","20109999","20099999","","-260","","",""
"US","EKLUTNA","85","20119999","20109999","","-720","","",""
"US","EKLUTNA","85","20129999","20119999","","610","","",""
"US","EKLUTNA","85","20139999","20129999","","-1370","","",""
"US","EKLUTNA","85","20149999","20139999","","-840","","",""
"US","EKLUTNA","85","20159999","20149999","","-1340","","",""
"US","EKLUTNA EAST BRANCH","6829","20089999","20079999","","440","","",""
"US","EKLUTNA EAST BRANCH","6829","20099999","20089999","","-1460","","",""
"US","EKLUTNA EAST BRANCH","6829","20109999","20099999","","-310","","",""
"US","EKLUTNA EAST BRANCH","6829","20119999","20109999","","-780","","",""
"US","EKLUTNA EAST BRANCH","6829","20129999","20119999","","830","","",""
"US","EKLUTNA EAST BRANCH","6829","20139999","20129999","","-1250","","",""
"US","EKLUTNA EAST BRANCH","6829","20149999","20139999","","-850","","",""
"US","EKLUTNA EAST BRANCH","6829","20159999","20149999","","-1320","","",""
"US","EKLUTNA WEST BRANCH","6828","20089999","20079999","","560","","",""
"US","EKLUTNA WEST BRANCH","6828","20099999","20089999","","-1060","","",""
"US","EKLUTNA WEST BRANCH","6828","20109999","20099999","","-190","","",""
"US","EKLUTNA WEST BRANCH","6828","20119999","20109999","","-640","","",""
"US","EKLUTNA WEST BRANCH","6828","20129999","20119999","","330","","",""
"US","EKLUTNA WEST BRANCH","6828","20139999","20129999","","-1520","","",""
"US","EKLUTNA WEST BRANCH","6828","20149999","20139999","","-820","","",""
"US","EKLUTNA WEST BRANCH","6828","20159999","20149999","","-1370","","",""
"US","ELDORADO","3939","19849999","19839999","","250","","",""
"US","ELDORADO","3939","19859999","19849999","","-140","","",""
"US","ELDORADO","3939","19869999","19859999","","-20","","",""
"US","ELDORADO","3939","19879999","19869999","","-450","","",""
"US","ELIOT","3919","19699999","19689999","","700","","",""
"US","ELIOT","3919","19709999","19699999","","-270","","",""
"US","ELIOT","3919","19719999","19709999","","700","","",""
"US","ELIOT","3919","19729999","19719999","","830","","",""
"US","ELIOT","3919","19739999","19729999","","-1820","","",""
"US","ELIOT","3919","19749999","19739999","","1580","","",""
"US","ELIOT","3919","19759999","19749999","","1720","","",""
"US","ELIOT","3919","19769999","19759999","","1160","","",""
"US","ELIOT","3919","19779999","19769999","","-1140","","",""
"US","ELIOT","3919","19789999","19779999","","1020","","",""
"US","ELIOT","3919","19799999","19789999","","-620","","",""
"US","ELIOT","3919","19809999","19799999","","590","","",""
"US","ELIOT","3919","19819999","19809999","","320","","",""
"US","ELIOT","3919","19829999","19819999","","4150","","",""
"US","ELIOT","3919","19839999","19829999","","850","","",""
"US","EMMONS","203","20039999","20029999","11.6","-2822","","Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20061010","20051005","11.59","-940","910","Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20071009","20061010","","-430","1010","Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20081002","20071009","","-630","780","Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20091006","20081002","","-1800","750","Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20101007","20091006","","1020","770","Riedel J. (NCNP) Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20111003","20101007","","-20","650","Riedel J. (NCNP) Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20129999","20119999","","-500","610","Riedel J. (NCNP) Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20139999","20129999","","-1390","1080","Riedel J. (NCNP) Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20149999","20139999","","-1330","1140","Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20151006","20141009","11.2700004","-1260","700","Larrabee M. (NCNP) Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","EMMONS","203","20161010","20150928","11.27","-10","560"," . () Larrabee M. (NCNP) Riedel J. (NCNP)",":  NCNP: Sandalee Marblemount Ranger Station North Cascades National Park"
"US","FAIR","1342","19709999","19699999","","400","","",""
"US","FOSS","84","19849999","19839999","","510","","",""
"US","FOSS","84","19859999","19849999","","-690","","",""
"US","FOSS","84","19860923","19850923","0.7","120","","",""
"US","FOSS","84","19870923","19860923","0.7","-380","","",""
"US","FOSS","84","19880922","19870922","0.7","230","","",""
"US","FOSS","84","19890923","19880923","0.7","90","","",""
"US","FOSS","84","19900922","19890922","0.7","-270","","",""
"US","FOSS","84","19910928","19900927","","300","","",""
"US","FOSS","84","19920929","19910928","","-1920","","",""
"US","FOSS","84","19930929","19920929","","-730","","",""
"US","FOSS","84","19940929","19930929","","-680","","",""
"US","FOSS","84","19950927","19940929","","310","","",""
"US","FOSS","84","19960926","19950926","","340","","",""
"US","FOSS","84","19970926","19960926","","500","","",""
"US","FOSS","84","19981001","19970926","","-1950","","",""
"US","FOSS","84","19990930","19981001","0.4","1560","","",""
"US","FOSS","84","20000930","19990930","","-100","","",""
"US","FOSS","84","20019999","20009999","","-1920","","",""
"US","FOSS","84","20029999","20019999","0.38","100","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20039999","20029999","0.36","-1350","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20049999","20039999","","-1940","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20059999","20049999","","-3120","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20060930","20051002","0.3","-1020","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20070930","20060930","0.3","-380","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20081004","20070930","","180","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20090930","20080930","","-2020","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20101001","20090930","","-110","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20111008","20101001","","1300","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20120929","20111008","","250","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","FOSS","84","20130922","20120929","","-400","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","GILMAN","138","19579999","19569999","","-183","","",""
"US","GILMAN","138","19589999","19579999","","-110","","",""
"US","GILMAN","138","19599999","19589999","","-42","","",""
"US","GILMAN","138","19609999","19599999","","-202","","",""
"US","GILMAN","138","19619999","19609999","","52","","",""
"US","GRAND UNION","3976","19859999","19849999","","-800","","",""
"US","GRAND UNION","3976","19869999","19859999","","-800","","",""
"US","GRASSHOPPER","3921","19679999","19669999","","810","","",""
"US","GRASSHOPPER","3921","19689999","19679999","","530","","",""
"US","GULKANA","90","19660910","19659999","18.69","-740","440","",""
"US","GULKANA","90","19670904","19660910","18.65","180","440","",""
"US","GULKANA","90","19680828","19670904","18.61","-490","440","",""
"US","GULKANA","90","19691017","19680828","18.57","-1210","440","",""
"US","GULKANA","90","19700729","19691017","18.54","-50","440","",""
"US","GULKANA","90","19710901","19700729","18.5","-480","440","",""
"US","GULKANA","90","19720908","19710901","18.46","-810","440","",""
"US","GULKANA","90","19730806","19720908","18.42","0","440","",""
"US","GULKANA","90","19740921","19730806","18.38","-1910","440","",""
"US","GULKANA","90","19750902","19740921","18.33","-810","440","",""
"US","GULKANA","90","19760902","19750902","18.28","-60","440","",""
"US","GULKANA","90","19770905","19760902","18.23","330","440","",""
"US","GULKANA","90","19780915","19770905","18.18","-80","440","",""
"US","GULKANA","90","19790914","19780915","18.13","-280","440","",""
"US","GULKANA","90","19800813","19790914","18.12","620","440","",""
"US","GULKANA","90","19810810","19800813","18.1","-110","440","",""
"US","GULKANA","90","19820828","19810810","18.09","-510","440","",""
"US","GULKANA","90","19830804","19820828","18.08","380","440","",""
"US","GULKANA","90","19840822","19830804","18.07","-500","440","",""
"US","GULKANA","90","19850807","19840822","18.06","-260","440","",""
"US","GULKANA","90","19860811","19850807","18.05","30","440","",""
"US","GULKANA","90","19870902","19860811","18.03","-630","440","",""
"US","GULKANA","90","19880810","19870902","18.02","60","440","",""
"US","GULKANA","90","19890904","19880810","18.01","-420","440","",""
"US","GULKANA","90","19900901","19890904","18","-670","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19910907","19900901","17.99","-420","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19920830","19910907","17.98","-710","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19930901","19920830","17.96","-1510","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19940910","19930901","17.87","-390","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19951007","19940910","17.78","-1020","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19960824","19951007","17.69","-460","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19970927","19960824","17.6","-1920","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19980805","19970927","17.51","-450","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","19990824","19980805","17.42","-1410","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","20000817","19990824","17.33","50","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","20010903","20000817","17.24","-950","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","20020805","20010903","17.15","-530","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","20030816","20020805","17.06","580","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","20040901","20030816","16.97","-2410","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","20050820","20040901","16.88","-490","440","March R. (USGS WRD)","USGS WRD: Water Resources Division U.S. Geological Survey"
"US","GULKANA","90","20060814","20050820","16.88","470","440","March R. (USGS-F) O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20070912","20060814","16.88","-170","440","March R. (USGS-F) O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20080716","20070912","16.81","1360","440","March R. (USGS-F) O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20090811","20080716","16.74","-570","440","March R. (USGS-F) O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20100922","20090811","16.68","-1620","440","O'Neel S. (USGS-F) March R. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20110921","20100922","16.61","-1630","440","O'Neel S. (USGS-F) March R. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20120823","20110921","16.55","-380","440","O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20130818","20120823","16.48","-1200","440","O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20140824","20130818","16.42","-60","440","Sass L. (USGS-F) O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20150825","20140824","16.2","-1330","440","Sass L. (USGS-F) O'Neel S. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20160904","20150825","15.99","-1290","440","O'Neel S. (USGS-F) Sass L. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20170909","20160904","15.78","-1800","440","O'Neel S. (USGS-F) McNeil C. (USGS-F) Sass L. (USGS-F)","USGS-F: Alaska Science Center Glaciology U.S. Geological Survey"
"US","GULKANA","90","20180920","20170909","15.57","-380","440","",""
"US","GULKANA","90","20190917","20180920","15.35","-1950","440","",""
"US","HENDERSON","1355","19700901","19691001","","250","","",""
"US","ICE WORM","82","19849999","19839999","","860","","",""
"US","ICE WORM","82","19859999","19849999","","-750","","",""
"US","ICE WORM","82","19860922","19850922","0.2","-450","","",""
"US","ICE WORM","82","19870922","19860922","0.2","-1390","","",""
"US","ICE WORM","82","19880921","19870921","0.2","-240","","",""
"US","ICE WORM","82","19890922","19880922","0.2","-670","","",""
"US","ICE WORM","82","19900921","19890921","0.2","-920","","",""
"US","ICE WORM","82","19910928","19900927","","630","","",""
"US","ICE WORM","82","19920929","19910928","","-2230","","",""
"US","ICE WORM","82","19930929","19920929","","-1020","","",""
"US","ICE WORM","82","19940929","19930929","","-1230","","",""
"US","ICE WORM","82","19950929","19940929","","470","","",""
"US","ICE WORM","82","19960926","19950926","","570","","",""
"US","ICE WORM","82","19970926","19960926","","760","","",""
"US","ICE WORM","82","19981001","19970926","","-1640","","",""
"US","ICE WORM","82","19990930","19981001","0.1","2150","","",""
"US","ICE WORM","82","20000930","19990930","","-330","","",""
"US","ICE WORM","82","20019999","20009999","","-2150","","",""
"US","ICE WORM","82","20029999","20019999","0.13","50","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","ICE WORM","82","20039999","20029999","0.13","-1400","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","ICE WORM","82","20049999","20039999","","-2000","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","ICE WORM","82","20059999","20049999","","-2850","","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","ICE WORM","82","20060930","20051002","0.1","-1350","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
"US","ICE WORM","82","20070930","20060930","0.1","-620","50","Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project Nichols College"
